trial,presentation_startTime,presentation_duration,prefeedback_startTime,prefeedback_duration,feedback_startTime,feedback_duration,fixation_startTime,fixation_duration,presentation_object1_positionX,presentation_object1_contrastValue,presentation_object2_positionX,presentation_object2_contrastValue,feedback_object1_color,trialValue,presentation_responseTime,presentation_response,presentation_touchPositionX,presentation_touchPositionY,respondedInTime,correct
1,97.8396,-17372.7452,-17274.9056,17373.3955,98.4899,0.3001,98.7900,0.3668,275,0.2,-275,0.2671,0;0.5;0,0,98.3905,0.0,-1027.0,-573.0,1,1
2,99.1568,-17374.0624,-17274.9056,17374.7293,99.8238,0.3001,100.1239,0.3668,-275,0.0088,275,0.0759,0;0.5;0,1,99.7243,1.0,909.0,-487.0,1,1
3,100.4907,-17375.3963,-17274.9056,17376.2633,101.3577,0.3001,101.6579,0.3668,-275,0.0088,275,0.017,0;0.5;0,1,101.2583,1.0,911.0,-484.0,1,1
4,102.0247,-17376.9302,-17274.9056,17377.8973,102.9917,0.3001,103.2919,0.3668,275,0.2,-275,0.2671,0;0.5;0,0,102.8922,0.0,-934.0,-533.0,1,1
5,103.6587,-17378.5642,-17274.9056,17379.3145,104.4090,0.3001,104.7091,0.3668,275,0.45,-275,0.4582,1;0;0,0,104.3094,1.0,869.0,-464.0,1,0
6,105.0759,-17379.9815,-17274.9056,17380.6317,105.7262,0.3001,106.0263,0.3668,-275,0.0167,275,0.0402,0;0.5;0,1,105.6267,1.0,882.0,-479.0,1,1
7,106.3931,-17381.2987,-17274.9056,17382.0323,107.1267,0.3001,107.4269,0.3668,-275,0.0088,275,0.017,0;0.5;0,1,107.0357,1.0,881.0,-455.0,1,1
8,107.7937,-17382.6992,-17274.9056,17383.5329,108.6273,0.3001,108.9275,0.3668,-275,0.2,275,0.2235,0;0.5;0,1,108.5363,1.0,874.0,-464.0,1,1
9,109.2943,-17384.1998,-17274.9056,17384.6667,109.7611,0.3001,110.0613,0.3668,275,0.0088,-275,0.0759,0;0.5;0,0,109.6700,0.0,-913.0,-544.0,1,1
10,110.4281,-17385.3336,-17274.9056,17386.7509,111.8453,0.3001,112.1454,0.3668,275,0,-275,0.0029,0;0.5;0,0,111.7459,0.0,-908.0,-553.0,1,1
11,112.5123,-17387.4178,-17274.9056,17390.3690,115.4634,0.3001,115.7636,0.3668,275,0,-275,0.001,1;0;0,0,115.3723,1.0,863.0,-474.0,1,0
12,116.1304,-17391.0359,-17274.9056,17391.7863,116.8807,0.3001,117.1808,0.3668,-275,0.0088,275,0.0323,0;0.5;0,1,116.7897,1.0,871.0,-455.0,1,1
13,117.5476,-17392.4532,-17274.9056,17393.0034,118.0978,0.3001,118.3980,0.3668,-275,0.05,275,0.1171,0;0.5;0,1,117.9984,1.0,894.0,-460.0,1,1
14,118.7648,-17393.6703,-17274.9056,17394.2873,119.3817,0.3001,119.6818,0.3668,-275,0.0167,275,0.0838,0;0.5;0,1,119.2823,1.0,887.0,-441.0,1,1
15,120.0486,-17394.9542,-17274.9056,17396.4548,121.5492,0.3001,121.8494,0.3668,275,0.2,-275,0.2235,0;0.5;0,0,121.4582,0.0,-914.0,-460.0,1,1
16,122.2162,-17397.1217,-17274.9056,17397.7887,122.8831,0.3001,123.1832,0.3668,275,0.2,-275,0.3921,0;0.5;0,0,122.7921,0.0,-921.0,-458.0,1,1
17,123.5501,-17398.4556,-17274.9056,17399.0559,124.1503,0.3001,124.4504,0.3668,-275,0.2,275,0.3921,0;0.5;0,1,124.0593,1.0,898.0,-449.0,1,1
18,124.8172,-17399.7228,-17274.9056,17400.2563,125.3508,0.3001,125.6509,0.3668,-275,0.0088,275,0.2009,0;0.5;0,1,125.2514,1.0,889.0,-438.0,1,1
19,126.0177,-17400.9233,-17274.9056,17402.8241,127.9185,0.3001,128.2186,0.3668,275,0,-275,0.0029,1;0;0,0,127.8275,1.0,900.0,-447.0,1,0
20,128.5854,-17403.4910,-17274.9056,17404.1246,129.2190,0.3001,129.5191,0.3668,-275,0,275,0.0235,0;0.5;0,1,129.1194,1.0,906.0,-450.0,1,1
21,129.8860,-17404.7915,-17274.9056,17405.3084,130.4028,0.3001,130.7030,0.3668,-275,0.0088,275,0.2009,0;0.5;0,1,130.3118,1.0,893.0,-451.0,1,1
22,131.0698,-17405.9753,-17274.9056,17406.7423,131.8367,0.3001,132.1369,0.3668,275,0,-275,0.0235,0;0.5;0,0,131.7372,0.0,-969.0,-390.0,1,1
23,132.5037,-17407.4092,-17274.9056,17409.0599,134.1543,0.3001,134.4545,0.3668,-275,0,275,0.001,0;0.5;0,1,134.0631,1.0,897.0,-440.0,1,1
24,134.8213,-17409.7268,-17274.9056,17411.0941,136.1885,0.3001,136.4886,0.3668,275,0.45,-275,0.5171,1;0;0,0,136.0891,1.0,891.0,-456.0,1,0
25,136.8554,-17411.7610,-17274.9056,17412.8615,137.9559,0.3001,138.2560,0.3668,-275,0.0088,275,0.0759,0;0.5;0,1,137.8648,1.0,901.0,-465.0,1,1
26,138.6228,-17413.5284,-17274.9056,17414.1120,139.2064,0.3001,139.5065,0.3668,275,0.0088,-275,0.0323,0;0.5;0,0,139.1153,0.0,-959.0,-395.0,1,1
27,139.8733,-17414.7789,-17274.9056,17415.2958,140.3902,0.3001,140.6903,0.3668,-275,0.0167,275,0.0838,0;0.5;0,1,140.2908,1.0,898.0,-464.0,1,1
28,141.0571,-17415.9627,-17274.9056,17416.4963,141.5907,0.3001,141.8908,0.3668,-275,0.0088,275,0.0759,0;0.5;0,1,141.4997,1.0,898.0,-471.0,1,1
29,142.2576,-17417.1632,-17274.9056,17418.6305,143.7249,0.3001,144.0250,0.3710,275,0,-275,0.0082,0;0.5;0,0,143.6254,0.0,-993.0,-407.0,1,1
30,144.3960,-17419.3016,-17274.9056,17420.0977,145.1921,0.3001,145.4923,0.3668,-275,0.0167,275,0.0177,0;0.5;0,1,145.0928,1.0,927.0,-402.0,1,1
31,145.8591,-17420.7646,-17274.9056,17421.5150,146.6094,0.3001,146.9095,0.3668,275,0.0167,-275,0.0196,1;0;0,0,146.5183,1.0,898.0,-448.0,1,0
32,147.2763,-17422.1819,-17274.9056,17423.2490,148.3434,0.3001,148.6435,0.3668,275,0.45,-275,0.5171,0;0.5;0,0,148.2440,0.0,-927.0,-445.0,1,1
33,149.0104,-17423.9159,-17274.9056,17424.6496,149.7440,0.3001,150.0441,0.3668,275,0.0167,-275,0.0838,0;0.5;0,0,149.6529,0.0,-937.0,-422.0,1,1
34,150.4109,-17425.3165,-17274.9056,17425.8667,150.9611,0.3001,151.2613,0.3668,-275,0.2,275,0.75,0;0.5;0,1,150.8701,1.0,911.0,-460.0,1,1
35,151.6281,-17426.5336,-17274.9056,17427.3006,152.3951,0.3001,152.6952,0.3668,-275,0.0088,275,0.017,0;0.5;0,1,152.2956,1.0,911.0,-465.0,1,1
36,153.0620,-17427.9676,-17274.9056,17429.4515,154.5459,0.3001,154.8461,0.3668,-275,0.0088,275,0.0117,0;0.5;0,1,154.4466,1.0,865.0,-493.0,1,1
37,155.2129,-17430.1184,-17274.9056,17430.8687,155.9632,0.3001,156.2633,0.3668,275,0.2,-275,0.2235,1;0;0,0,155.8638,1.0,884.0,-450.0,1,0
38,156.6301,-17431.5357,-17274.9056,17432.1526,157.2470,0.3001,157.5471,0.3668,-275,0.0167,275,0.0402,0;0.5;0,1,157.1561,1.0,889.0,-451.0,1,1
39,157.9140,-17432.8195,-17274.9056,17433.4531,158.5476,0.3001,158.8477,0.3668,275,0.2,-275,0.3921,0;0.5;0,0,158.4565,0.0,-941.0,-448.0,1,1
40,159.2145,-17434.1201,-17274.9056,17434.8037,159.8981,0.3001,160.1982,0.3668,-275,0.45,275,0.6421,0;0.5;0,1,159.8071,1.0,899.0,-466.0,1,1
41,160.5650,-17435.4706,-17274.9056,17436.1042,161.1986,0.3001,161.4987,0.3668,275,0.0167,-275,0.0838,0;0.5;0,0,161.1076,0.0,-929.0,-448.0,1,1
42,161.8656,-17436.7711,-17274.9056,17437.2713,162.3658,0.3001,162.6659,0.3668,-275,0.0088,275,0.0759,0;0.5;0,1,162.2747,1.0,891.0,-460.0,1,1
43,163.0327,-17437.9383,-17274.9056,17438.4885,163.5829,0.3001,163.8830,0.3668,275,0.0088,-275,0.017,0;0.5;0,0,163.4835,0.0,-950.0,-426.0,1,1
44,164.2499,-17439.1554,-17274.9056,17439.9891,165.0835,0.3001,165.3837,0.3668,275,0.45,-275,0.4735,1;0;0,0,164.9925,1.0,877.0,-447.0,1,0
45,165.7505,-17440.6560,-17274.9056,17442.3734,167.4678,0.3001,167.7679,0.3668,-275,0,275,0.0029,1;0;0,1,167.3685,0.0,-931.0,-457.0,1,0
46,168.1348,-17443.0403,-17274.9056,17443.7406,168.8350,0.3001,169.1352,0.3668,275,0.05,-275,0.0529,1;0;0,0,168.7357,1.0,869.0,-451.0,1,0
47,169.5020,-17444.4075,-17274.9056,17445.3913,170.4857,0.3001,170.7858,0.3668,-275,0.45,275,0.4735,0;0.5;0,1,170.3947,1.0,864.0,-408.0,1,1
48,171.1527,-17446.0582,-17274.9056,17446.7252,171.8196,0.3001,172.1197,0.3668,275,0.0167,-275,0.2088,0;0.5;0,0,171.7201,0.0,-934.0,-436.0,1,1
49,172.4865,-17447.3921,-17274.9056,17448.1924,173.2868,0.3001,173.5870,0.3668,-275,0.0088,275,0.0098,0;0.5;0,1,173.1875,1.0,890.0,-405.0,1,1
50,173.9538,-17448.8593,-17274.9056,17449.5263,174.6207,0.3001,174.9208,0.3668,275,0.0167,-275,0.0838,0;0.5;0,0,174.5297,0.0,-968.0,-374.0,1,1
51,175.2877,-17450.1932,-17274.9056,17450.7768,175.8712,0.3001,176.1713,0.3668,-275,0.45,275,0.5171,0;0.5;0,1,175.7801,1.0,883.0,-427.0,1,1
52,176.5382,-17451.4437,-17274.9056,17451.9439,177.0384,0.3001,177.3385,0.3668,-275,0,275,0.1921,0;0.5;0,1,176.9473,1.0,895.0,-431.0,1,1
53,177.7053,-17452.6109,-17274.9056,17454.7617,179.8562,0.3001,180.1563,0.3668,275,0,-275,0.0029,1;0;0,0,179.7652,1.0,903.0,-445.0,1,0
54,180.5231,-17455.4287,-17274.9056,17458.3632,183.4576,0.3001,183.7577,0.3668,275,0,-275,0.0029,0;0.5;0,0,183.3583,0.0,-948.0,-407.0,1,1
55,184.1246,-17459.0301,-17274.9056,17460.5641,185.6585,0.3001,185.9586,0.3668,275,0.45,-275,0.5171,1;0;0,0,185.5675,1.0,873.0,-416.0,1,0
56,186.3255,-17461.2310,-17274.9056,17461.8980,186.9924,0.3001,187.2925,0.3668,275,0.05,-275,0.1171,0;0.5;0,0,186.8930,0.0,-935.0,-443.0,1,1
57,187.6593,-17462.5649,-17274.9056,17463.4819,188.5764,0.3001,188.8765,0.3668,275,0.0167,-275,0.0249,0;0.5;0,0,188.4853,0.0,-943.0,-422.0,1,1
58,189.2433,-17464.1489,-17274.9056,17464.8158,189.9102,0.3001,190.2104,0.3668,-275,0.2,275,0.75,0;0.5;0,1,189.8107,1.0,869.0,-430.0,1,1
59,190.5772,-17465.4827,-17274.9056,17466.6165,191.7110,0.3001,192.0111,0.3668,-275,0.0167,275,0.0249,1;0;0,1,191.6199,0.0,-954.0,-448.0,1,0
60,192.3779,-17467.2835,-17274.9056,17467.8003,192.8948,0.3001,193.1949,0.3668,-275,0.05,275,0.2421,0;0.5;0,1,192.7953,1.0,860.0,-440.0,1,1
61,193.5617,-17468.4673,-17274.9056,17469.2843,194.3787,0.3001,194.6788,0.3668,-275,0.0167,275,0.0196,0;0.5;0,1,194.2877,1.0,850.0,-422.0,1,1
62,195.0456,-17469.9512,-17274.9056,17470.5515,195.6459,0.3001,195.9460,0.3668,-275,0.2,275,0.2671,0;0.5;0,1,195.5466,1.0,856.0,-421.0,1,1
63,196.3128,-17471.2184,-17274.9056,17472.4189,197.5133,0.3001,197.8134,0.3668,275,0.45,-275,0.4735,1;0;0,0,197.4140,1.0,859.0,-426.0,1,0
64,198.1802,-17473.0858,-17274.9056,17473.6694,198.7638,0.3001,199.0639,0.3668,-275,0.2,275,0.3921,0;0.5;0,1,198.6644,1.0,860.0,-431.0,1,1
65,199.4308,-17474.3363,-17274.9056,17474.9032,199.9976,0.3001,200.2978,0.3668,-275,0.45,275,1,0;0.5;0,1,199.9066,1.0,852.0,-421.0,1,1
66,200.6646,-17475.5701,-17274.9056,17476.2538,201.3482,0.3001,201.6483,0.3668,-275,0.0167,275,0.0402,0;0.5;0,1,201.2572,1.0,868.0,-435.0,1,1
67,202.0151,-17476.9207,-17274.9056,17477.5543,202.6487,0.3001,202.9488,0.3668,275,0.05,-275,0.6,0;0.5;0,0,202.5577,0.0,-893.0,-471.0,1,1
68,203.3157,-17478.2212,-17274.9056,17479.8719,204.9663,0.3001,205.2664,0.3668,-275,0.2,275,0.2082,1;0;0,1,204.8753,0.0,-915.0,-431.0,1,0
69,205.6333,-17480.5388,-17274.9056,17481.2266,206.3210,0.3001,206.6212,0.3626,275,0.2,-275,0.3921,0;0.5;0,0,206.2174,0.0,-914.0,-470.0,1,1
70,206.9838,-17481.8894,-17274.9056,17482.6730,207.7675,0.3001,208.0676,0.3668,275,0,-275,0.1921,0;0.5;0,0,207.6764,0.0,-953.0,-412.0,1,1
71,208.4344,-17483.3400,-17274.9056,17484.4404,209.5348,0.3001,209.8350,0.3668,-275,0.05,275,0.0582,0;0.5;0,1,209.4438,1.0,848.0,-437.0,1,1
72,210.2018,-17485.1073,-17274.9056,17485.7909,210.8854,0.3001,211.1855,0.3668,275,0,-275,0.0235,0;0.5;0,0,210.7943,0.0,-950.0,-437.0,1,1
73,211.5523,-17486.4579,-17274.9056,17487.0415,212.1359,0.3001,212.4360,0.3668,-275,0.05,275,0.6,0;0.5;0,1,212.0364,1.0,861.0,-425.0,1,1
74,212.8028,-17487.7084,-17274.9056,17488.4754,213.5698,0.3001,213.8699,0.3668,-275,0.2,275,1,0;0.5;0,1,213.4788,1.0,879.0,-458.0,1,1
75,214.2367,-17489.1423,-17274.9056,17490.3761,215.4706,0.3001,215.7707,0.3668,-275,0.45,275,0.5171,0;0.5;0,1,215.3795,1.0,862.0,-423.0,1,1
76,216.1375,-17491.0431,-17274.9056,17492.1769,217.2713,0.3001,217.5714,0.3668,275,0.05,-275,0.0529,1;0;0,0,217.1719,1.0,861.0,-433.0,1,0
77,217.9382,-17492.8438,-17274.9056,17493.3440,218.4384,0.3001,218.7386,0.3668,275,0.0088,-275,0.2009,0;0.5;0,0,218.3474,0.0,-947.0,-446.0,1,1
78,219.1054,-17494.0109,-17274.9056,17494.5612,219.6556,0.3001,219.9557,0.3668,-275,0,275,0.0235,0;0.5;0,1,219.5561,1.0,857.0,-438.0,1,1
79,220.3225,-17495.2281,-17274.9056,17495.9451,221.0395,0.3001,221.3396,0.3668,-275,0.0167,275,0.0402,0;0.5;0,1,220.9401,1.0,842.0,-427.0,1,1
80,221.7064,-17496.6120,-17274.9056,17498.0626,223.1570,0.3001,223.4571,0.3668,275,0.0088,-275,0.0098,1;0;0,0,223.0576,1.0,845.0,-430.0,1,0
81,223.8239,-17498.7295,-17274.9056,17499.3298,224.4242,0.3001,224.7243,0.3668,-275,0.0088,275,0.2009,0;0.5;0,1,224.3332,1.0,861.0,-420.0,1,1
82,225.0911,-17499.9967,-17274.9056,17500.9804,226.0749,0.3001,226.3750,0.3668,275,0.05,-275,0.0529,1;0;0,0,225.9837,1.0,871.0,-423.0,1,0
83,226.7418,-17501.6474,-17274.9056,17502.3476,227.4421,0.3001,227.7422,0.3668,-275,0.2,275,1,0;0.5;0,1,227.3427,1.0,860.0,-431.0,1,1
84,228.1090,-17503.0146,-17274.9056,17504.9153,230.0098,0.3001,230.3099,0.3668,-275,0,275,0.0029,0;0.5;0,1,229.9104,1.0,863.0,-423.0,1,1
85,230.6767,-17505.5823,-17274.9056,17508.1500,233.2444,0.3001,233.5445,0.3668,275,0.0167,-275,0.0196,1;0;0,0,233.1533,1.0,870.0,-393.0,1,0
86,233.9114,-17508.8169,-17274.9056,17510.5510,235.6454,0.3001,235.9455,0.3668,-275,0.45,275,0.4582,1;0;0,1,235.5543,0.0,-878.0,-434.0,1,0
87,236.3123,-17511.2179,-17274.9056,17511.7848,236.8792,0.3001,237.1793,0.3668,-275,0.05,275,0.6,0;0.5;0,1,236.7881,1.0,840.0,-424.0,1,1
88,237.5462,-17512.4517,-17274.9056,17515.5863,240.6808,0.3001,240.9809,0.3668,-275,0.0088,275,0.0098,0;0.5;0,1,240.5898,1.0,838.0,-412.0,1,1
89,241.3477,-17516.2533,-17274.9056,17517.4037,242.4982,0.3001,242.7983,0.3668,-275,0.0088,275,0.0117,0;0.5;0,1,242.4071,1.0,865.0,-395.0,1,1
90,243.1651,-17518.0707,-17274.9056,17518.6042,243.6986,0.3001,243.9988,0.3668,-275,0.2,275,0.2671,0;0.5;0,1,243.6076,1.0,847.0,-399.0,1,1
91,244.3656,-17519.2711,-17274.9056,17519.8380,244.9325,0.3001,245.2326,0.3668,-275,0.05,275,0.1171,0;0.5;0,1,244.8414,1.0,834.0,-416.0,1,1
92,245.5994,-17520.5050,-17274.9056,17522.1056,247.2001,0.3001,247.5002,0.3668,275,0.45,-275,0.4735,0;0.5;0,0,247.1006,0.0,-895.0,-445.0,1,1
93,247.8670,-17522.7726,-17274.9056,17523.5395,248.6340,0.3001,248.9341,0.3668,275,0.0167,-275,0.0177,0;0.5;0,0,248.5346,0.0,-884.0,-491.0,1,1
94,249.3009,-17524.2065,-17274.9056,17524.8234,249.9178,0.3001,250.2179,0.3668,275,0.05,-275,0.2421,0;0.5;0,0,249.8184,0.0,-898.0,-458.0,1,1
95,250.5848,-17525.4903,-17274.9056,17527.1743,252.2688,0.3001,252.5689,0.3668,275,0.0088,-275,0.017,0;0.5;0,0,252.1777,0.0,-923.0,-438.0,1,1
96,252.9357,-17527.8413,-17274.9056,17528.7083,253.8027,0.3001,254.1028,0.3668,275,0.0167,-275,0.0196,0;0.5;0,0,253.7117,0.0,-895.0,-479.0,1,1
97,254.4697,-17529.3752,-17274.9056,17529.9588,255.0532,0.3001,255.3534,0.3668,275,0.2,-275,0.75,0;0.5;0,0,254.9539,0.0,-944.0,-455.0,1,1
98,255.7202,-17530.6257,-17274.9056,17532.2597,257.3542,0.3001,257.6543,0.3668,-275,0.45,275,0.4582,1;0;0,1,257.2548,0.0,-913.0,-436.0,1,0
99,258.0211,-17532.9267,-17274.9056,17534.1271,259.2216,0.3001,259.5217,0.3668,275,0,-275,0.0082,0;0.5;0,0,259.1222,0.0,-961.0,-437.0,1,1
100,259.8885,-17534.7941,-17274.9056,17535.4610,260.5555,0.3001,260.8556,0.3668,-275,0,275,0.0235,0;0.5;0,1,260.4560,1.0,857.0,-436.0,1,1
101,261.2224,-17536.1280,-17274.9056,17537.9120,263.0064,0.3001,263.3066,0.3668,-275,0.05,275,0.0529,0;0.5;0,1,262.9070,1.0,859.0,-435.0,1,1
102,263.6734,-17538.5789,-17274.9056,17539.1125,264.2069,0.3001,264.5071,0.3668,-275,0.05,275,0.2421,0;0.5;0,1,264.1074,1.0,860.0,-432.0,1,1
103,264.8739,-17539.7794,-17274.9056,17541.2300,266.3245,0.3001,266.6246,0.3668,-275,0,275,0.001,0;0.5;0,1,266.2250,1.0,848.0,-435.0,1,1
104,266.9914,-17541.8970,-17274.9056,17543.0808,268.1752,0.3001,268.4753,0.3668,275,0.0088,-275,0.017,0;0.5;0,0,268.0841,0.0,-935.0,-455.0,1,1
105,268.8421,-17543.7477,-17274.9056,17544.3813,269.4757,0.3001,269.7758,0.3668,-275,0.2,275,0.2671,0;0.5;0,1,269.3764,1.0,850.0,-435.0,1,1
106,270.1427,-17545.0482,-17274.9056,17547.1824,272.2769,0.3001,272.5770,0.3668,-275,0,275,0.0082,0;0.5;0,1,272.1776,1.0,843.0,-435.0,1,1
107,272.9438,-17547.8494,-17274.9056,17550.8339,275.9283,0.3001,276.2285,0.3668,275,0.0167,-275,0.2088,1;0;0,0,275.8288,1.0,874.0,-381.0,1,0
108,276.5953,-17551.5008,-17274.9056,17552.2678,277.3622,0.3001,277.6624,0.3668,-275,0,275,0.0235,0;0.5;0,1,277.2628,1.0,853.0,-405.0,1,1
109,278.0292,-17552.9347,-17274.9056,17553.5350,278.6294,0.3001,278.9295,0.3668,-275,0.45,275,0.4582,0;0.5;0,1,278.5301,1.0,851.0,-383.0,1,1
110,279.2964,-17554.2019,-17274.9056,17554.8522,279.9466,0.3001,280.2467,0.3668,275,0.05,-275,0.6,0;0.5;0,0,279.8555,0.0,-913.0,-430.0,1,1
111,280.6136,-17555.5191,-17274.9056,17557.0864,282.1809,0.3001,282.4810,0.3710,275,0.2,-275,0.2082,0;0.5;0,0,282.0898,0.0,-966.0,-389.0,1,1
112,282.8520,-17557.7575,-17274.9056,17558.3869,283.4814,0.3001,283.7815,0.3668,275,0.45,-275,0.4735,1;0;0,0,283.3819,1.0,830.0,-430.0,1,0
113,284.1483,-17559.0539,-17274.9056,17560.5878,285.6823,0.3001,285.9824,0.3710,275,0.05,-275,0.0582,1;0;0,0,285.5911,1.0,820.0,-412.0,1,0
114,286.3534,-17561.2589,-17274.9056,17561.9217,287.0161,0.3001,287.3163,0.3668,-275,0.45,275,1,0;0.5;0,1,286.9168,1.0,811.0,-418.0,1,1
115,287.6831,-17562.5886,-17274.9056,17563.3223,288.4167,0.3001,288.7168,0.3668,-275,0.0088,275,0.017,0;0.5;0,1,288.3174,1.0,821.0,-408.0,1,1
116,289.0836,-17563.9892,-17274.9056,17565.6565,290.7510,0.3001,291.0511,0.3668,275,0.0088,-275,0.0098,1;0;0,0,290.6600,1.0,866.0,-356.0,1,0
117,291.4179,-17566.3235,-17274.9056,17566.9737,292.0682,0.3001,292.3683,0.3668,275,0.05,-275,0.6,0;0.5;0,0,291.9772,0.0,-910.0,-443.0,1,1
118,292.7351,-17567.6407,-17274.9056,17568.3076,293.4021,0.3001,293.7022,0.3668,275,0.2,-275,0.3921,0;0.5;0,0,293.3111,0.0,-899.0,-445.0,1,1
119,294.0690,-17568.9746,-17274.9056,17569.6415,294.7359,0.3001,295.0360,0.3668,275,0,-275,0.0671,0;0.5;0,0,294.6365,0.0,-906.0,-423.0,1,1
120,295.4029,-17570.3084,-17274.9056,17571.5589,296.6534,0.3001,296.9535,0.3668,-275,0,275,0.0082,0;0.5;0,1,296.5623,1.0,814.0,-426.0,1,1
121,297.3203,-17572.2259,-17274.9056,17573.9932,299.0877,0.3001,299.3878,0.3668,-275,0.0088,275,0.0117,1;0;0,1,298.9883,0.0,-915.0,-447.0,1,0
122,299.7546,-17574.6602,-17274.9056,17575.6773,300.7717,0.3001,301.0718,0.3668,-275,0.0167,275,0.0249,1;0;0,1,300.6722,0.0,-883.0,-463.0,1,0
123,301.4386,-17576.3442,-17274.9056,17578.2616,303.3561,0.3001,303.6562,0.3668,275,0.0167,-275,0.0249,0;0.5;0,0,303.2565,0.0,-959.0,-458.0,1,1
124,304.0230,-17578.9286,-17274.9056,17580.2624,305.3569,0.3001,305.6570,0.3668,-275,0.05,275,0.0582,1;0;0,1,305.2575,0.0,-972.0,-471.0,1,0
125,306.0238,-17580.9294,-17274.9056,17582.3800,307.4744,0.3001,307.7745,0.3668,-275,0.0088,275,0.0098,0;0.5;0,1,307.3751,1.0,848.0,-389.0,1,1
126,308.1413,-17583.0469,-17274.9056,17583.7639,308.8583,0.3001,309.1584,0.3668,275,0.0088,-275,0.0323,0;0.5;0,0,308.7673,0.0,-965.0,-448.0,1,1
127,309.5252,-17584.4308,-17274.9056,17585.6313,310.7257,0.3001,311.0258,0.3668,275,0.0167,-275,0.0177,0;0.5;0,0,310.6264,0.0,-936.0,-429.0,1,1
128,311.3927,-17586.2982,-17274.9056,17587.3153,312.4097,0.3001,312.7098,0.3668,-275,0.2,275,0.2082,1;0;0,1,312.3104,0.0,-940.0,-397.0,1,0
129,313.0767,-17587.9822,-17274.9056,17588.6658,313.7603,0.3001,314.0604,0.3668,275,0.0088,-275,0.0759,0;0.5;0,0,313.6693,0.0,-925.0,-427.0,1,1
130,314.4272,-17589.3328,-17274.9056,17589.9664,315.0608,0.3001,315.3609,0.3668,275,0.2,-275,0.3921,0;0.5;0,0,314.9697,0.0,-937.0,-437.0,1,1
131,315.7277,-17590.6333,-17274.9056,17591.4003,316.4947,0.3001,316.7948,0.3668,-275,0.2,275,0.2235,0;0.5;0,1,316.4036,1.0,846.0,-407.0,1,1
132,317.1616,-17592.0672,-17274.9056,17592.6341,317.7285,0.3001,318.0287,0.3668,-275,0.45,275,0.6421,0;0.5;0,1,317.6374,1.0,836.0,-421.0,1,1
133,318.3955,-17593.3010,-17274.9056,17594.5682,319.6627,0.3001,319.9628,0.3668,-275,0.05,275,0.0529,0;0.5;0,1,319.5632,1.0,826.0,-430.0,1,1
134,320.3296,-17595.2352,-17274.9056,17595.8187,320.9132,0.3001,321.2133,0.3668,275,0.2,-275,1,0;0.5;0,0,320.8221,0.0,-912.0,-445.0,1,1
135,321.5801,-17596.4857,-17274.9056,17596.9692,322.0636,0.3001,322.3637,0.3668,-275,0.0088,275,0.2009,0;0.5;0,1,321.9724,1.0,836.0,-420.0,1,1
136,322.7306,-17597.6361,-17274.9056,17598.1697,323.2641,0.3001,323.5642,0.3668,-275,0.2,275,1,0;0.5;0,1,323.1646,1.0,842.0,-421.0,1,1
137,323.9310,-17598.8366,-17274.9056,17599.3368,324.4312,0.3001,324.7314,0.3668,275,0.45,-275,1,0;0.5;0,0,324.3402,0.0,-935.0,-445.0,1,1
138,325.0982,-17600.0037,-17274.9056,17600.7707,325.8652,0.3001,326.1653,0.3668,275,0.0167,-275,0.0402,0;0.5;0,0,325.7741,0.0,-935.0,-461.0,1,1
